id	sections	english
202:$778B	item_descriptions	<26>Tantan Tanuki<26><br>A Tantan Tanuki. It worked<br>hard to maintain its disguise,<br>but relaxed for just a moment<br>and returned to its true form.<br>It does not seem to have<br>noticed.
202:$77EB	item_descriptions	<26>Silver Talisman<26><br>A mysterious talisman that<br>appears and disappears before<br>you know it. Other colors<br>exist.
202:$7824	item_descriptions	<26>Gold Talisman<26><br>A mysterious talisman that<br>appears and disappears before<br>you know it. Other colors<br>exist.
202:$785D	item_descriptions	<26>Dragon Breath<26>
202:$7867	item_descriptions	<26>Cannonball<26>
202:$7871	item_descriptions	<26>Rock<26>
202:$7876	item_descriptions	<26>All-purpose Staff<26>
202:$7880	item_descriptions	<26>Water<26>
202:$7885	item_descriptions	<26>Monster<26>
202:$788D	item_descriptions	<26>'s Ability<26>
